"tweet_id"	"source_user_id"	"rt_user_id"	"tweet"	"I_c"	"website"	"tweet_time"	"hash_tag"	"raw_retweet_count"
302106387608109000	82593803	-1	"@VorianK The document already exists. Its your TL. #QED #NRA #gunrights #2ndAmendmentForever"	"c"		2/14/2013 12:25	"nra"	0
302162493877411000	488646335	14677919	"RT @NewYorker: RT @borowitzreport: Choking Back Tears, NRA Leader Marries Gun: http://t.co/6Mb4CPNI #NRA"	"i"	"http://t.co/6Mb4CPNI"	2/14/2013 16:08	"nra"	45
302181791916232000	1005593198	-1	"Study: ABC, CBS, NBC Slant 8 to 1 for Obama's Gun Control Crusade http://t.co/hFSdN1UR http://t.co/LX1D5hDM #2a #p2 #nra #gop #news #ndaa"	"i"	"http://t.co/hFSdN1UR"	2/14/2013 17:25	"nra"	1
302207789038710000	1052286044	5402612	"RT @BBCBreaking: Body found in burnt-out California cabin belongs to fugitive #LAPD officer Christopher #Dorner, police confirm"	"i"		2/14/2013 19:08	"lapd"	230
302258504272576000	885388118	-1	"Obama has decided #carnivaltriumph justifies banning more guns. #NRA"	"c"		2/14/2013 22:30	"nra"	0
302310698669707000	33257688	989951017	"RT @1madTaino: Gag order on #CNN #FOX #CBS about #DORNER. Authorities have requested that the media back off to prevent riots or disturb ..."	"i"		2/15/2013 1:57	"dorner"	19
302321359667732000	212095247	-1	"Doggone it “@cnnbrk Medical examiners positively ID body as fugitive ex-cop and murder suspect Christopher #Dorner. http://t.co/MXf5t4Rd”"	"i"	"http://t.co/MXf5t4Rd"	2/15/2013 2:40	"dorner"	0
302424509267451000	22952075	-1	"“@ReutersLegal: #Obama says #patent reform needs to go farther http://t.co/8vVvm8r2” yes!"	"i"	"http://t.co/8vVvm8r2"	2/15/2013 9:29	"Obama"	0
302429030035124000	137727618	279390084	"RT @YourAnonNews: This Is Why We Love The Mainstream Media! Don't We?! #Dorner #FTP http://t.co/GH7IA5NL (Via @57UN)"	"i"	"http://t.co/GH7IA5NL"	2/15/2013 9:47	"dorner"	565
302432624566226000	43930789	-1	"#Obama Global Council\
\
http://t.co/ArIteDPd’s-global-development-council-promotes-abortion-un-redistribution\
\
#TGDN #tcot #ccot"	"i"	"http://t.co/ArIteDPd"	2/15/2013 10:02	"Obama"	1
302435858911461000	337651900	281669464	"RT @syriano100: Mr BASHAR #Obama U R responsible for 100 Srebrenitsa in #Syria. Too bad tht U hv won against Clinton&Mc Cain in the  ..."	"c"		2/15/2013 10:15	"Obama"	2
302447117199351000	856772454	-1	"#Obama hosting Italian prez #Napolitano: \entirely appropriate” the day after St.Valentine’s due to saint’s connection to Italy @euronews"""	"c"		2/15/2013 10:59	"Obama"	0
302470717683924000	33971392	17036898	"RT @LANow: LIVE CHAT: @haileybranson and @LAcrimes discussing tactics used in #Dorner shootout. http://t.co/TbH59SDm"	"i"	"http://t.co/TbH59SDm"	2/15/2013 12:33	"dorner"	4
302484021089300000	83731910	4970411	"RT @AJEnglish: Can Barack #Obama fight #ClimateChange as well as increase #oil production? Watch the @AJInsideStoryAm debate | http://t. ..."	"i"		2/15/2013 13:26	"Obama"	20
302485431772123000	205845617	-1	"#Dorner Sure enough, now that the monster is dead, I'm GLAD, and I'm enjoying the PAIN of those idiots who supported him!"	"c"		2/15/2013 13:32	"dorner"	0
302487780758523000	721121964	-1	"For my #valentine @ItsGiovannaP I got her a bouquet of bloody tampons... She ate them all (:"	"c"		2/15/2013 13:41	"Valentine"	0
302487975995011000	919848517	-1	"Saw this and I thought it was a cute, clever idea.  #valentine #simplepleasures http://t.co/PHIZqBvq"	"c"	"http://t.co/PHIZqBvq"	2/15/2013 13:42	"Valentine"	0
302493127594356000	54193895	-1	"Jim Denham for #Pope #hasbara #antisemitism #zionism http://t.co/dlct0zqJ"	"c"	"http://t.co/dlct0zqJ"	2/15/2013 14:02	"pope"	1
302501708834168000	21306714	-1	"The safest city in the United States? Franklin, MA. Here's the top 100 http://t.co/ZyIRxMsY via @NHoodScout #guncontrol"	"i"	"http://t.co/ZyIRxMsY"	2/15/2013 14:36	"guncontrol"	0
302505680659693000	57175291	-1	"From my valentine! #love #chocolate #candy #heart #rose #valentine @ariees_spangler http://t.co/P9cI3cnv"	"c"	"http://t.co/P9cI3cnv"	2/15/2013 14:52	"Valentine"	0
302510014344613000	554692292	-1	"Benedict XVI's reign ends in 12 days, 22 hours, 50 minutes: http://t.co/k34GTkAg #catholic #conclave2013 #pope #vatican"	"i"	"http://t.co/k34GTkAg"	2/15/2013 15:09	"pope"	0
302516096135725000	1180926109	-1	"@Adinoadonai #dorner when u have time go to google and search psy ops. Then search 9/11 psy ops"	"c"		2/15/2013 15:33	"dorner"	0
302517475482927000	422244656	861418771	"RT @PublicanJargon: If you say #Obama's name three times while looking in the mirror, he appears behind you and converts you to Islam! # ..."	"c"		2/15/2013 15:39	"Obama"	6
302521758106398000	18015213	-1	"MT @ChicagoReporter We've got a reporter and a photographer at #Obama's speech in #Chicago today, stay tuned for updates #2young2die"	"i"		2/15/2013 15:56	"Obama"	0
302524075505496000	89254416	216812400	"RT @paullarocco: So much wrong with this RT @johnasbury Vacationers are also stopping by and posing in front of the charred cabin #Dorner"	"c"		2/15/2013 16:05	"dorner"	2
302533758521860000	298183025	16423109	"RT @joinRED: Thank you for being our #Valentine! We'll announce the winners of the RT giveaway on the afternoon of the 15th. Stay tuned  ..."	"i"		2/15/2013 16:44	"Valentine"	53
302535009527554000	423211950	401156079	"RT @MelaniesHusband: “@YourAnonNews: This Is Why We Love The Mainstream Media! Don't We?! #Dorner #FTP http://t.co/uTrpB8wq (Via @57UN)”"	"i"	"http://t.co/uTrpB8wq"	2/15/2013 16:49	"dorner"	1
302541046234103000	546913690	17028405	"RT @ABC7Chicago: #Obama: \We're going to target neighborhoods struggling to deal with violent crime.\"""""	"c"		2/15/2013 17:13	"Obama"	8
302549538848260000	281305799	-1	"2 Chainz Gets Arrested in Maryland http://t.co/sIlEclGq via @rapbreak1 this is not #dorner they still want the #milliondollarReward PIGS"	"c"	"http://t.co/sIlEclGq"	2/15/2013 17:46	"dorner"	0
302569930145009000	51853612	-1	"Sheriff official says #Dorner threw four smoke grenades inside cabin to throw off deputies."	"i"		2/15/2013 19:07	"dorner"	2
302574050050445000	14338159	-1	"Sheriff's Capt.: \The doctor who conducted the [autopsy] concluded that the cause of death was a single gunshot wound to the head.\"" #Dorner"""	"i"		2/15/2013 19:24	"dorner"	0
302575164791615000	995429239	355470606	"RT @JimmyBear2: If Republicans could get passed their racism they would  see that President #Obama puts America First ! And puts the Ame ..."	"c"		2/15/2013 19:28	"Obama"	2
302576181885145000	132734017	-1	"Well sure am we got this taken care of. #nowmaybewecanworkonabudget #obama #change #stx #stcroix http://t.co/Q2bytoqI"	"i"	"http://t.co/Q2bytoqI"	2/15/2013 19:32	"Obama"	0
302582149956136000	342153758	-1	"Now I ain Neva heard of an #Obama gas station ?? Lmmfao ??"	"c"		2/15/2013 19:56	"Obama"	0
302592894039113000	95315584	-1	"At least it is over! -- Officials: Dorner died of single gunshot to head http://t.co/kl9KMPIq via @USATODAY #Dorner"		"http://t.co/kl9KMPIq"	2/15/2013 20:39	"dorner"	0
302593905474539000	78134364	26938505	"RT @L20music: They know damn well they burnt that nigga #Dorner up but they tryna make it look like he killed himself"	"c"		2/15/2013 20:43	"dorner"	1
302597630377197000	292656663	-1	"McMahon: \We're looking into this and will deal with it appropriately.\"" #Dorner"""	"c"		2/15/2013 20:57	"dorner"	0
302599809276182000	479915622	-1	"@davidcaruso1 Happy Late #Valentine :) hope you enjoyed it with #MuchLove an hope your doing well #GoodNite"	"c"		2/15/2013 21:06	"Valentine"	0
302605401315225000	53158315	-1	"RT @cnnbrk: Coroner: Ex-cop Christopher #Dorner died from single shot to head, possibly self-inflicted. http://t.co/MBmLBARx"	"i"	"http://t.co/MBmLBARx"	2/15/2013 21:28	"dorner"	1
302607322713317000	297150700	-1	"Boogie Queens ???? #Valentine'sDay #MyBoo's tlopesss @Mateeeooo http://t.co/Ji4JMQfJ"	"c"	"http://t.co/Ji4JMQfJ"	2/15/2013 21:36	"Valentine"	0
302609335043887000	1068677982	-1	"What a razor sharp contrast!! #DrBenjaminCarson vs #BarackHusseinObama. Dr C more #Presidential! Not even close. Shame on #Obama!!"	"c"		2/15/2013 21:44	"Obama"	0
302614202571440000	564456942	64643056	"RT @RT_com: Huge hole as #RussianMeteor smashes into icy lake (VIDEO) http://t.co/lkc7gndd #meteor"	"i"	"http://t.co/lkc7gndd"	2/15/2013 22:03	"meteor"	95
302622652370145000	536637558	36739057	"RT @ivdailybulletin: San Bernardino County sheriff's officials say Christopher #Dorner may have killed himself. http://t.co/OLM7q4z4"	"i"	"http://t.co/OLM7q4z4"	2/15/2013 22:37	"dorner"	3
302629199200546000	1110197592	-1	"@DangareMhanzi Thanks for the follow. Take our survey on ex-LA police officer, #Dorner. Click on the link:  https://t.co/pW7jcWC8"	"c"	"https://t.co/pW7jcWC8"	2/15/2013 23:03	"dorner"	0
302630215346188000	20720536	512416830	"RT @FIBNetwork: BREAKING: @SenJohnMcCain and @LindseyGrahamSC blame Russian #meteor shower on Obama. #p2"	"c"		2/15/2013 23:07	"meteor"	4
302630920597405000	260335091	-1	"RT @jimwitkins: Sick enemies list of the #nra. They profit from violence & death! http://t.co/Wp4SNTxa #uniteblue #wiunion #ctl"	"i"	"http://t.co/Wp4SNTxa"	2/15/2013 23:10	"nra"	0
302644407172210000	284787777	-1	"#Valentine's #iLoveYou #cookie http://t.co/4ChdeT2Q"	"c"	"http://t.co/4ChdeT2Q"	2/16/2013 0:03	"Valentine"	0
302647149462691000	366162525	9245812	"RT @CNNLive: Autopsy shows #Dorner died of a single gunshot wound to the head. Indications that it was self-inflicted. Live: http://t.co ..."	"i"	"http://t.co"	2/16/2013 0:14	"dorner"	35
302649768411271000	49449357	18424289	"RT @AJELive: Our top story: #Meteor crashes to earth injuring more than a thousand people in #Russia | http://t.co/UAJHDYJw (+Video)"	"i"	"http://t.co/UAJHDYJw"	2/16/2013 0:25	"meteor"	30
302659051454611000	308807787	-1	"The best presents are always food. Late valentines with my cowboy???? #valentine #cakeballs #flowers… http://t.co/Mmx9bmLt"	"c"	"http://t.co/Mmx9bmLt"	2/16/2013 1:01	"Valentine"	0
302672811384778000	366430672	18993395	"RT @abc7newsBayArea: VIDEO UPDATE: Video of #meteor that passed over the Bay Area tonight! http://t.co/izXtiaVv Send us your pics or vid ..."	"i"	"http://t.co/izXtiaVv"	2/16/2013 1:56	"meteor"	99
302673193964027000	705296690	-1	"RT @politico: Four shootings follow Obama's Chicago visit, via @jeneps: http://t.co/MtIFvvTj Gun control works! #guncontrol #tcot"	"i"	"http://t.co/MtIFvvTj"	2/16/2013 1:58	"guncontrol"	1
302680557811290000	163824945	-1	"#februarychallenge day 14: valentine. Ice cream ;-; #icecream #valentine #chocolate http://t.co/Q8TV3SVO"	"c"	"http://t.co/Q8TV3SVO"	2/16/2013 2:27	"Valentine"	0
302702865795907000	477529265	51241574	"RT @AP: Glass Works: Russian region labors to replace some 50 acres of windows smashed in astonishing #meteor fall: http://t.co/XlqMmeUv -JM"		"http://t.co/XlqMmeUv"	2/16/2013 3:56	"meteor"	79
302706541247746000	1185314905	341908197	"RT @Occupythemob: RT @Twitter caught censoring #Dorner hashtag at request of #LAPD. Nice job Twitter. #ThingsYouShouldntDo http://t.co/z ..."	"i"	"http://t.co/z"	2/16/2013 4:10	"dorner"	1686
302758858563153000	117449351	106741692	"RT @PamSpees: @Colmogorman said it before. Worth saying again. #Pope has never apologized. http://t.co/mJlOiSTO http://t.co/GHMMEUAv #1b ..."	"i"	"http://t.co/mJlOiSTO"	2/16/2013 7:38	"pope"	5
302760917001703000	341678317	-1	"@NewYorker #Dorner Stood Up for What He Thought Was Right\ Says Father of Alleged Excessive Abuse Victim http://t.co/JkJTuFV3"""	"i"	"http://t.co/JkJTuFV3"	2/16/2013 7:46	"dorner"	1
302769463630131000	17014593	20709918	"RT @sasha2000: @cspanwj oh the COWARD hunters in USA --- Real HUNTERS say \Its the HUNT not the KILL!\"" #NRA #GUNS KILL -- PEOPLE without ..."""	"c"		2/16/2013 8:20	"nra"	2
302791334559879000	45156531	-1	"Liberals Hack Away at the 2nd Amendment a piece at a time. The Line Is Drawn At The AR-15. No You Can't Ban It, Asshats #NRA #TGDN #p2 #tcot"	"c"		2/16/2013 9:47	"nra"	5
302797118144401000	552074490	-1	"Texas Homeowner Shoots Intruder Four Times http://t.co/1dTrL12w #guns #rkba #guncontrol #2a #gop #nra"	"i"	"http://t.co/1dTrL12w"	2/16/2013 10:10	"nra"	0
302806644964868000	794808	-1	"1.5 million Brazilians tell their Senate President, \Follow the #Pope's Lead\"": http://t.co/i2I3MMXs #Brazil"""	"i"	"http://t.co/i2I3MMXs"	2/16/2013 10:48	"pope"	7
302810267841089000	156763425	-1	"Lo amo <3 #Love #Present #ValentinesDays #valentine #bear #ILY #cute #romance #Girl #lady #sweet #happy http://t.co/hSc37wHH"	"c"	"http://t.co/hSc37wHH"	2/16/2013 11:02	"Valentine"	0
302815473123344000	557725215	90086871	"RT @LittlecBeadles: Looking for my true love;\
My perfect match, my soulmate, my best friend,\
An angel from above. #Valentine-search"	"c"		2/16/2013 11:23	"Valentine"	1838
302820495617818000	317964284	-1	"@WSJ: WHY Does #WH Stay Silent On #FastAndFurious & #Benghazi & #BHO's #GunControl: Arm / Fund #Muslim #BrotherHood & DisArm / DeFund #USA?"	"c"		2/16/2013 11:43	"guncontrol"	0
302827632247062000	31342223	17564591	"RT @NRANews: New Interactive Map Shows the Number of Times Guns Have Saved Americans - http://t.co/jnk5OFtq #NRA (via @TheBlaze)"	"i"	"http://t.co/jnk5OFtq"	2/16/2013 12:11	"nra"	67
302828224990306000	277891496	-1	"Specially delivered my Valentine's care package to @TriTThai at VCU. #VCU #Richmond #Valentine #Reunited… http://t.co/bBjEPjU0"	"c"	"http://t.co/bBjEPjU0"	2/16/2013 12:14	"Valentine"	0
302830065463468000	64572244	-1	"I have the best boyfriend by far! #Valentine #love #teddy http://t.co/F9h2WPUC"	"c"	"http://t.co/F9h2WPUC"	2/16/2013 12:21	"Valentine"	0
302831929663840000	15088465	-1	"@nhdogmom guns do not make one safe; they make one feel safe. From hurricanes and looters and squirrels. And Obama. @nra #guncontrol"	"c"		2/16/2013 12:28	"guncontrol"	0
302848492869656000	475254059	-1	"Someone at the meteor crash site in Russia found a baby by it... and apparently wearing a red cape. #Thor #meteor"	"c"		2/16/2013 13:34	"meteor"	0
302858992177254000	47657632	22966253	"RT @BossHoggUSMC: The Real Story Of Why #Obama Was MIA During #Benghazi Attack \
 http://t.co/GmSjhzV5” via @Discoveringme40 #tcot #tlot  ..."	"i"	"http://t.co/GmSjhzV5"	2/16/2013 14:16	"Obama"	15
302861278416863000	775781204	-1	"#valentine dinner was lovely"	"c"		2/16/2013 14:25	"Valentine"	0
302868046450655000	119883355	-1	"#Chelyabinsk #meteor probably the only \real life\"" test of a nuclear device's explosive element= 3-5 W76 high-airbursts? @CustosDivini"""	"c"		2/16/2013 14:52	"meteor"	2
302868595480862000	45156531	-1	"No More 911 Calls From Liberals Needing Armed Good Guys To Rescue Them. Let Them Call Obama Instead. #GunRights = #Life #NRA #TGDN #p2 #tcot"	"c"		2/16/2013 14:54	"nra"	5
302877286267510000	245556068	96606751	"RT @OpocAnOn: Peaceful protest right now, outside #LAPD HQ! The address is Los Angeles Police Department 100 W 1st St, Los Angeles! Join ..."	"i"		2/16/2013 15:29	"lapd"	8
302881443510628000	275616211	357783818	"RT @UpdatesAnon: Peaceful protest right now, outside #LAPD HQ! The address is Los Angeles Police Department 100 W 1st St, Los Angeles! J ..."	"i"		2/16/2013 15:45	"lapd"	2
302885353969315000	373157754	275616211	"RT @pulserazor: Its time to muzzle dirty cops. #corruptcops #lapd #nypd #sbsd . Time to create laws to muzzle the dirt known as law enfo ..."	"c"		2/16/2013 16:01	"lapd"	3
302897436572147000	51609807	406784853	"RT @Wes_St_Clair: HOW TO PROVE THAT OBAMA'S FATHER IS FRANK MARSHALL DAVIS #obama #uniteblue #gop http://t.co/iRWIdKKT"	"i"	"http://t.co/iRWIdKKT"	2/16/2013 16:49	"Obama"	3
302910169006870000	562577357	-1	"Thanks for the follow @sisyphusX Followed u back. Angels on your shoulders. #TGDN #TCOT #SOT #NRA #Lincoln #TRoosevelt #Reagan #2A #FairTax"	"c"		2/16/2013 17:39	"nra"	0
302915853995868000	610530921	591403936	"RT @elgolfopuntoco: #OBAMA FOUND HIS MONEY-YOUR 401K-Protect America's Retirement Savings! https://t.co/rJo43kvP"	"i"	"https://t.co/rJo43kvP"	2/16/2013 18:02	"Obama"	1
302945683189665000	268929222	82255477	"RT @reclaimuc: here, the @latimes is surprised to learn that most people hate #LAPD way more than #dorner: http://t.co/dJgXiKex"	"i"	"http://t.co/dJgXiKex"	2/16/2013 20:00	"dorner"	10
302948695484293000	250141043	21676832	"RT @SabrinaJalees: His gun. His home. He won't have a leg to stand on in court. #Pistorius"	"c"		2/16/2013 20:12	"pistorius"	4
302953207980761000	414962189	-1	"Has #Obama Kept His Open-Government Pledge? #Politics http://t.co/rw0AJ3di"	"i"	"http://t.co/rw0AJ3di"	2/16/2013 20:30	"Obama"	0
302954900181118000	43969290	-1	"Gun Accidents Kill 500 Kids a Year  http://t.co/Hgic3LLl @cspanwj #tcot #NRA"	"i"	"http://t.co/Hgic3LLl"	2/16/2013 20:37	"nra"	0
302956320842199000	139295703	-1	"Despite the strength of numbers, the first Hispanic #Pope might not materialise soon http://t.co/0W816jhA @SamKhan999"	"i"	"http://t.co/0W816jhA"	2/16/2013 20:43	"pope"	1
302957217127202000	328154691	-1	"@Nvr4Get91101  Murdering people is never way to resolve a dispute. #dorner didn't even have courage of his convictions enough to stand trial"	"c"		2/16/2013 20:46	"dorner"	0
302970917347274000	63461940	-1	"#walmart had a sign on the ammo case yesterday limiting purchases of ammo to 3 boxes per person per day. #guncontrol must B working... #LOL"	"c"		2/16/2013 21:41	"guncontrol"	0
302971136927485000	297706661	833990756	"RT @TavernKeepers: #Newtown Board of Education makes plans for armed security officers in elementary schools: http://t.co/axnAfkUt #NRA  ..."	"i"	"http://t.co/axnAfkUt"	2/16/2013 21:42	"nra"	2
302974288972091000	482410564	14775782	"RT @emudeer: TIME Magazine cover you will see before 2013 ends (pic) #Pope #Benedict #popexit #Vatican\
http://t.co/L6gEQH81 http://t.co/ ..."	"i"	"http://t.co/L6gEQH81"	2/16/2013 21:54	"pope"	5
303001578829402000	202306006	-1	"@CarlyFaraci14 #Variety was SO thankful to have you ladies there today at the #Valentine's Dance!! #DeltaZeta #Service #ChangeMakers"	"c"		2/16/2013 23:43	"Valentine"	2
303037536199114000	279390084	-1	"The Onion brings the pain, as usual / #LosAngeles On High Alert As #LAPD Back On Regular Duty http://t.co/ByHb6eDu"	"i"	"http://t.co/ByHb6eDu"	2/17/2013 2:05	"lapd"	47
303047782892187000	475487590	516635515	"RT @MargaretCarrero: #LAPD searching for Elisa Lam, 21, Canadian tourist last seen 1/31 at Cecil Hotel downtown LA. @KNX1070 @CBSLA http ..."	"i"		2/17/2013 2:46	"lapd"	4
303049211711221000	16543441	833990756	"RT @TavernKeepers: 70-year-old coach protects female players by shooting attacker, media crucifies: http://t.co/ffjMINnR #NRA #guncontro ..."	"i"	"http://t.co/ffjMINnR"	2/17/2013 2:52	"nra"	2
303051302001324000	713742464	-1	"Queen Anne's sheriff offers Valentine's flowers for 'most wanted' #queenanne #valentine #followback http://t.co/TncQ1Ffn"	"c"	"http://t.co/TncQ1Ffn"	2/17/2013 3:00	"Valentine"	0
303068552674545000	140896427	-1	"A carpenter's son brought up in poor Ghana village. Meet Peter Turkson's old friends who think he should be #pope http://t.co/9OuJfJLR"	"i"	"http://t.co/9OuJfJLR"	2/17/2013 4:09	"pope"	0
303096464584876000	93966511	-1	"Subway Franchise In France Limits Valentine's Day Special To Heterosexual ... http://t.co/dJkpnHq4 #valentine"	"i"	"http://t.co/dJkpnHq4"	2/17/2013 6:00	"Valentine"	0
303099173157363000	1166700649	5402612	"RT @BBCBreaking: Thousands gather in St Peter's Square as #Pope Benedict XVI makes window appearance http://t.co/oPCbuM77"	"i"	"http://t.co/oPCbuM77"	2/17/2013 6:10	"pope"	109
303107539309039000	830604655	-1	"#RT @4adventurer #AffiliateMarketing Empowering Parenting Ebook Package http://t.co/WerSkaLX #clickbank #money #valentine"	"i"	"http://t.co/WerSkaLX"	2/17/2013 6:44	"Valentine"	0
303120376983064000	498981630	282894960	"RT @Can_ada: Exploding Fireballs Reported All Over The Globe: Japan, Russia, Cuba\
\
#meteor #space #science\
http://t.co/DEq1Thlz"	"c"	"http://t.co/DEq1Thlz"	2/17/2013 7:35	"meteor"	4
303122662757130000	63277398	17325048	"RT @linoge_wotc: One thing Twitter has taught me: supporting #guncontrol REQUIRES below-average intelligence and/or reasoning capacities."	"c"		2/17/2013 7:44	"guncontrol"	21
303138374074634000	486364296	-1	"#valentine #LoveQuote Follow me om instagram for some funny and awesome quotes:) my name is mylifeandquote :) xx"	"c"		2/17/2013 8:46	"Valentine"	0
303160247302881000	27463813	-1	"THE #BEAST WILL #IMPERSONATE THE 6TH #KING,THE #ONE THEY #CALLED THE #GOOD #POPE,#JOHN #PAUL II."	"c"		2/17/2013 10:13	"pope"	0
303182364161478000	32598733	-1	"#Obama raising minimum wage to 9.00 $ #wootwoot"	"i"		2/17/2013 11:41	"Obama"	2
303183498750078000	256876455	-1	"I've got the #bestest #boyfriend ??????? @stormannorman02 ??? #stillcelebrating #valentine… http://t.co/tlpNvnAf"	"c"	"http://t.co/tlpNvnAf"	2/17/2013 11:45	"Valentine"	0
303209251034234000	223173217	-1	".@350 @bruneski #Obama can't, wont fulfil what he never promised. He's promised neoliberal #climate \reform\"". We fight 2 STOP THE MACHINE"""	"c"		2/17/2013 13:28	"Obama"	0
303211032288034000	864109933	-1	"#Pope, near abdication, says pray \for me and next pope\"" (Reuters) — http://t.co/T6qvWpBy"""	"i"	"http://t.co/T6qvWpBy"	2/17/2013 13:35	"pope"	0
303234373136830000	610675443	-1	"#BUSH + #OBAMA R about as straight as a 3 legged Mule is Useful-JEFF GANNON gay male prostitute VISITED #BUSH at 1am http://t.co/CQPLuMPn"	"i"	"http://t.co/CQPLuMPn"	2/17/2013 15:08	"Obama"	1
303236230483677000	328291721	-1	"@GermanGiiirl You finallllly got twitter! #yaaaay #loveyou #valentine"	"c"		2/17/2013 15:15	"Valentine"	0
303237373276352000	21147300	95297220	"RT @GrillTeam: SOON: @DoctorKarl live on @TripleMSydney. Listen live here: http://t.co/mn015hyz #GrillTeam #Meteor"	"i"	"http://t.co/mn015hyz"	2/17/2013 15:19	"meteor"	3
303246262529032000	388459030	-1	"@jasonmruggiero That there is no demonstrable benefit for endemic gun availability that justifies the harm done as a result.\
#guncontrol"	"c"		2/17/2013 15:55	"guncontrol"	0
303248050158194000	250089059	-1	"RT: Big Brother to monitor ‘sovereign citizens’ http://t.co/QXnSKJ7u via @worldnetdaily #obama #nwo from mangano1974@twitter.com (Dre) ::..."	"i"	"http://t.co/QXnSKJ7u"	2/17/2013 16:02	"Obama"	0
303251759441252000	51582307	-1	"Keystone XL protesters pressure #Obama on climate change promise http://t.co/lKHCImiu #NoKXL"	"i"	"http://t.co/lKHCImiu"	2/17/2013 16:17	"Obama"	0
303268725640003000	295438498	458012184	"RT @J_Kurcobaaa: Thank you @bcollins150 ???? #valentine #big #bear #chocolate http://t.co/bE3IWyds"	"c"	"http://t.co/bE3IWyds"	2/17/2013 17:24	"Valentine"	1
303271619609116000	37882628	119046423	"RT @rousseau_ist: #ForwardonClimate demonstraters fill the streets surrounding the #WhiteHouse sending strong message to #Obama http://t ..."	"i"		2/17/2013 17:36	"Obama"	8
303274572826935000	45641358	241140071	"RT @LibertyPoet: Heavy Losses Inflicted Upon Terrorists Supported By #Obama #NATO http://t.co/Y4hHBpSv via @dailypaul #Syria #war #SANA  ..."	"i"	"http://t.co/Y4hHBpSv"	2/17/2013 17:47	"Obama"	2
303282622237392000	967255764	423074045	"RT @Hair_Valley: On BBC London Dotun is asking: What are the chances of a black Cardinal being #Pope. Call me on 0207 224 2000 to have y ..."	"c"		2/17/2013 18:19	"pope"	1
303283907170811000	862059158	32484212	"RT @coloradorebecca: YES!!! #MSNBC !!!  #CNN  #guncontrol http://t.co/TlcADWdA"	"i"	"http://t.co/TlcADWdA"	2/17/2013 18:24	"guncontrol"	9
303284995596902000	887759977	-1	"so glad not in school anymore https://t.co/ulvEo8yR #guncontrol #kidstoday"	"i"	"https://t.co/ulvEo8yR"	2/17/2013 18:29	"guncontrol"	0
303289277738020000	293601331	-1	"Why do advocates for #GunControl always question the NEED of law abiding citizens, but never the NEED for criminals to follow existing laws?"	"c"		2/17/2013 18:46	"guncontrol"	0
303291833931399000	220262110	-1	"@MichStatePolice Beware #Flint Police Officer Randolf Tolbert! His manifesto: http://t.co/fh3WtzmQ SeeSomethingSaySomething #Flint #Dorner"	"i"	"http://t.co/fh3WtzmQ"	2/17/2013 18:56	"dorner"	0
303301137392603000	468273285	-1	"#Romantic #Dating: #Valentine's day Special - Online Dating Bliss in Five Simple Steps, #Free #Download http://t.co/VrY0hZSW"	"c"	"http://t.co/VrY0hZSW"	2/17/2013 19:33	"Valentine"	0
303322127690526000	97996037	-1	"Photo: Late #Valentine’s day gift. It made me really happy :) #chocolate #vday http://t.co/jY8mbDru"	"c"	"http://t.co/jY8mbDru"	2/17/2013 20:56	"Valentine"	0
303342524074958000	247629348	455571514	"RT @NDAA2012: Anonymous -- Response To Obama's 2013 Gun Control Policy: http://t.co/yCaJlxju via @youtube #NDAA #GunGrab #Dorner  #LAPD"	"i"	"http://t.co/yCaJlxju"	2/17/2013 22:17	"lapd"	4
303344533326925000	45075601	28994271	"RT @sfreynolds: And this is what I suspected all along w/ #Pistorius: http://t.co/dzwQWJtA He may have likely been on 'roids too & i ..."	"i"	"http://t.co/dzwQWJtA"	2/17/2013 22:25	"pistorius"	2
303345037431930000	374084757	-1	"Did you see a 'fireball' in the sky? - Type of #meteor reported in the #SouthFlorida sky: http://t.co/Qol5zg7R via @WPLGLocal10 @nickmaslow"	"i"	"http://t.co/Qol5zg7R"	2/17/2013 22:27	"meteor"	0
303364067966459000	456899367	-1	"#GOParanoia \@Ross_Perot: #Obama is as scared as a sinner in a cyclone. He better get out of the way before he gets run over by a Joh..."""	"c"		2/17/2013 23:43	"Obama"	0
303378034759720000	272018653	253750066	"RT @mowalee: Government of #Bahrain demolishes mosques\
#USA #Obama #UK #UN @hrw #France #Russia #US #F1 #London #HumanRights http://t.co ..."	"i"	"http://t.co"	2/18/2013 0:38	"Obama"	1
303391163635871000	30749478	377775232	"RT @ACatholicPrayer: A model of holiness and purity. #Pope #Saint Fabian, pray for us. http://t.co/hZIG074p"	"i"	"http://t.co/hZIG074p"	2/18/2013 1:31	"pope"	4
303394780765892000	275200506	1158976842	"RT @PaulAgain1: #legalizeslavery for america #blackhistorymonth #usa #nigra #poolsclosed #aids #hiv #prision #pope #holocaust #merica #c ..."	"c"		2/18/2013 1:45	"pope"	5
303401893105901000	922366729	-1	"#RT @cuteericca #6: Defender SP100-ST 4 Pack of Window Warning Stickers with UV Fade Protection... http://t.co/KqusXelK #valentine #amazon"	"i"	"http://t.co/KqusXelK"	2/18/2013 2:13	"Valentine"	0
303441384684281000	245958663	288157449	"RT @MailConnSports: Was Steenkamp's skull crushed with bloodied cricket bat 'found' at #Pistorius's house? http://t.co/SdTTY3rV"	"i"	"http://t.co/SdTTY3rV"	2/18/2013 4:50	"pistorius"	2
