tweet_id,source_user_id,rt_user_id,tweet,Inf/Conv,website,tweet_time,hashtag,raw_retweet_count
2.93801E+17,16374818,38507478,RT @CenterOnBudget: Here’s how the March 1 #sequester would work: http://t.co/iLBbb9n4 #fiscalcliff,,http://t.co/iLBbb9n4,1/22/13 14:22,FiscalCliff,6
2.93801E+17,66265121,-1,Great Response! @YOURS101 @forgotten_man_   #TGDN #Ccot #tcot #NRA #2A #p2 #tlot #GunRights #GunControl #RedNationRising #GOP #EggConvention,,,1/22/13 14:23,gunrights,0
2.93801E+17,236994654,218027755,RT @TheTeaParty_net: Do #GunControl Laws Control Guns? by Thomas Sowell http://t.co/G5fAoASH #2A #GunRights #Teaparty,,http://t.co/G5fAoASH,1/22/13 14:24,gunrights,8
2.93801E+17,701725963,-1,One Nation Under Guns. Watch @nowthisnews deconstruct the history of the rise & rise of America's #GunRights movement: http://t.co/1hDQOFot,,http://t.co/1hDQOFot,1/22/13 14:24,gunrights,3
2.93801E+17,106184768,701725963,RT @nowthisnews: One Nation Under Guns. Watch @nowthisnews deconstruct the history of the rise & rise of America's #GunRights moveme ...,,,1/22/13 14:25,gunrights,3
2.93802E+17,25261154,-1,Another shooting :/ MT @nowthisnews: We deconstruct the history of the rise & rise of America's #GunRights movement: http://t.co/A3p4AdF9,,http://t.co/A3p4AdF9,1/22/13 14:26,gunrights,1
2.93802E+17,71328021,-1,@RepRobBishop thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 14:27,FiscalCliff,0
2.93802E+17,268492598,25261154,RT @skenigsberg: Another shooting :/ MT @nowthisnews: We deconstruct the history of the rise & rise of America's #GunRights movement ...,,,1/22/13 14:27,gunrights,1
2.93802E+17,241220025,-1,@foxnation STOP REPORTING THIS STORY! Stop sensationalizng mass shootings. It makes gun owners look bad! #2ndAmendment #NRA #TGDN #GunRights,,,1/22/13 14:28,gunrights,3
2.93802E+17,913138123,-1,@FoxNews shld talk w/ G. Kleck of FSU on self-defense w/ #guns; http://t.co/4WbZax2m @oreillyfactor @seanhannity @gretawire #tcot #gunrights,,http://t.co/4WbZax2m,1/22/13 14:28,gunrights,1
2.93802E+17,61621821,-1,"A new post by my good friend Dan, a 23 YO medical student... A Note on Gun Rights http://t.co/6EWImzy8 #gunrights #secondamendment",,http://t.co/6EWImzy8,1/22/13 14:29,gunrights,0
2.93803E+17,820155283,701725963,RT @nowthisnews: One Nation Under Guns. Watch @nowthisnews deconstruct the history of the rise & rise of America's #GunRights moveme ...,,,1/22/13 14:29,gunrights,3
2.93803E+17,353218496,-1,#guncontrol #gunrights http://t.co/WhUx061G,,http://t.co/WhUx061G,1/22/13 14:29,gunrights,0
2.93803E+17,976895119,-1,New Post: The #FiscalCliff and the Basics of Bookkeeping http://t.co/dohgd3Qh #thedimeco,,http://t.co/dohgd3Qh,1/22/13 14:31,FiscalCliff,0
2.93803E+17,17768993,-1,"You're more worried about your guns than you are about children not being given a quality education, so spare me your whining abt #gunrights",,,1/22/13 14:31,gunrights,0
2.93803E+17,313952006,38507478,RT @CenterOnBudget: Here’s how the March 1 #sequester would work: http://t.co/iLBbb9n4 #fiscalcliff,,http://t.co/iLBbb9n4,1/22/13 14:31,FiscalCliff,6
2.93804E+17,292470652,-1,#LOL “AGrees…The Newsical” #FiscalCliff Starring Olivia Newton-John Boehner #FUNNY dark #Tshirts #humor #musicals http://t.co/D4M8S127,,http://t.co/D4M8S127,1/22/13 14:33,FiscalCliff,0
2.93804E+17,69484146,-1,#LOL “AGrees…The Newsical” #FiscalCliff Starring Olivia Newton-John Boehner #FUNNY dark #Tshirts #humor #musicals http://t.co/uT2XQ64a,,http://t.co/uT2XQ64a,1/22/13 14:33,FiscalCliff,0
2.93804E+17,332254979,-1,#LOL “AGrees…The Newsical” #FiscalCliff Starring Olivia Newton-John Boehner #FUNNY dark #Tshirts #humor #musicals http://t.co/F7lGkWRV,,http://t.co/F7lGkWRV,1/22/13 14:33,FiscalCliff,0
2.93804E+17,442307093,-1,#LOL “AGrees…The Newsical” #FiscalCliff Starring Olivia Newton-John Boehner #FUNNY dark #Tshirts #humor #musicals http://t.co/WFDFvLjy,,http://t.co/WFDFvLjy,1/22/13 14:33,FiscalCliff,0
2.93804E+17,463168090,-1,#LOL “AGrees…The Newsical” #FiscalCliff Starring Olivia Newton-John Boehner #FUNNY dark #Tshirts #humor #musicals http://t.co/541dtY4A,,http://t.co/541dtY4A,1/22/13 14:33,FiscalCliff,0
2.93804E+17,23723263,29748929,RT @johnworr: Thanks @Charlie_Janssen for defending #gunrights. Introduces legislation making federal gun laws illegal in NE.  http://t. ...,,,1/22/13 14:33,gunrights,6
2.93804E+17,328207546,14606079,RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ...,,,1/22/13 14:33,FiscalCliff,27
2.93804E+17,1051183267,-1,#gunrights #gungrab Silencerco / SWR Introduces The 7.62 SPECWAR At The 2013 Shot Show http://t.co/i22yPgM2 #NRA #2ndamendment,,http://t.co/i22yPgM2,1/22/13 14:35,gunrights,0
2.93804E+17,20529924,-1,RT @centeronbudget: Here’s how the March 1 #sequester would work: http://t.co/ku8WSNEL #fiscalcliff,,http://t.co/ku8WSNEL,1/22/13 14:35,FiscalCliff,0
2.93804E+17,108395705,-1,A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints http://t.co/mLtMCMWX,,http://t.co/mLtMCMWX,1/22/13 14:35,FiscalCliff,0
2.93804E+17,876068221,-1,The #fiscalcliff deal did not help you and me. http://t.co/wivfrB8H #colorado #coloradosprings,,http://t.co/wivfrB8H,1/22/13 14:35,FiscalCliff,0
2.93804E+17,913138123,-1,#Breaking Shots fired & students injured at TX college; check @FoxNews #tcot #gunrights #2A #NRA #Lnyhbt #hhrs #obama #firearms,,,1/22/13 14:35,gunrights,0
2.93805E+17,71328021,-1,@RepDianeBlack thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 14:37,FiscalCliff,0
2.93805E+17,37854963,-1,#reagan #gunrights #government #dictatorship #obama #democrats #DoNotDisarmMe http://t.co/SkFPDqDO,,http://t.co/SkFPDqDO,1/22/13 14:38,gunrights,4
2.93806E+17,20318742,-1,"@BBCNewsUS & some Americans are crazy about their #gunrights, they loose all sense of reason. How many more school shootings gun deaths #nra",,,1/22/13 14:43,gunrights,0
2.93806E+17,362202832,-1,THE LIST OF PATRIOTS GROWS: MISSOURI SHERIFFS pledge to ignore Obama's gun control directives >> http://t.co/1XAQC65F #2A #GunRights,,http://t.co/1XAQC65F,1/22/13 14:44,gunrights,0
2.93806E+17,552848796,-1,Why over regulating law-abiding citizens doesn't work! Where do criminals get their guns? http://t.co/Ko9pTg6N #2ndAmendment #GunRights #NRA,,http://t.co/Ko9pTg6N,1/22/13 14:44,gunrights,1
2.93807E+17,71328021,-1,@MarshaBlackburn thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 14:47,FiscalCliff,0
2.93807E+17,17710543,14606079,RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ...,,,1/22/13 14:47,FiscalCliff,27
2.93807E+17,715609225,-1,@_RolexGoldChain money will be to the ceiling ...#fiscalcliff,,,1/22/13 14:48,FiscalCliff,1
2.93808E+17,263552533,715609225,RT @Tysosa007: @_RolexGoldChain money will be to the ceiling ...#fiscalcliff,,,1/22/13 14:49,FiscalCliff,1
2.93808E+17,1108024219,-1,If #guns killl people thsn cars make people drive drunk and pencils mis spe words and spoons made rosy o donald fat #gunrights #2ndamendment,,,1/22/13 14:50,gunrights,0
2.93809E+17,50836292,-1,#CCOT Why “Mental Illness” is the Avenue to Gun Confiscation http://t.co/VVnpxnKO #MentalHealth #NAMI #APA #NRA #GunRights #Guns #Tcot #tlot,,http://t.co/VVnpxnKO,1/22/13 14:53,gunrights,0
2.93809E+17,479673202,-1,@TheFix Very impressed with @JoeBiden's work on #fiscalcliff and #gunlaws. Straight talkers who keep their word are rare among politicians,,,1/22/13 14:53,FiscalCliff,0
2.93809E+17,135970567,14606079,RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ...,,,1/22/13 14:54,FiscalCliff,27
2.93809E+17,33065195,-1,I think it is time for another protest by students with CCW permits on college campuses. Drew positive attn last time. #NRA #gunrights,,,1/22/13 14:54,gunrights,0
2.93809E+17,16981607,-1,SOME STATES DID NOT LEGALLY RATIFY THE 16TH AMENDMENT http://t.co/ovHTfnwS  #fiscalcliff #tax #irs #fed,,http://t.co/ovHTfnwS,1/22/13 14:54,FiscalCliff,0
2.93809E+17,1108024219,-1,with all thats fucked up in this world the  idea is to take away guns Guess what guns isnt the problem the people holding then r #gunrights,,,1/22/13 14:55,gunrights,0
2.93809E+17,271248112,-1,Ppl dont kill ppl guns do haha damn hippies need to take a bath haha #GunRights Not #GunWrong,,,1/22/13 14:56,gunrights,0
2.93809E+17,66265121,-1,Ah-Em! I say EGGsACTLY! :) @Love_Chihuahua @YOURS101 @forgotten_man_ #TGDN #Ccot #tcot #tlot #WAR #NRA #2A #GunRights #LNYHBT #EggConvention,,,1/22/13 14:56,gunrights,0
2.9381E+17,102835795,701725963,RT @nowthisnews: One Nation Under Guns. Watch @nowthisnews deconstruct the history of the rise & rise of America's #GunRights moveme ...,,,1/22/13 14:57,gunrights,3
2.9381E+17,71328021,-1,@BlumenauerMedia thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 14:57,FiscalCliff,0
2.9381E+17,242849061,-1,"\Save the 2nd\"" Amendment wristbands http://t.co/t63EldEZ #2ndAmendment #NRA #progun #gunrights http://t.co/g6fcdWqP""",,http://t.co/t63EldEZ,1/22/13 15:00,gunrights,0
2.93811E+17,1053453199,-1,"Rep. Israel Says He's After the Result of 3D Printed Weapons, Not 3D Printing Itself http://t.co/RLeZETWK #gunrights #nra",,http://t.co/RLeZETWK,1/22/13 15:01,gunrights,0
2.93811E+17,526461094,-1,1/22/13 – They Didn’t Blink #debtceiling #blinking #fiscalcliff http://t.co/zIrSNcN6,,http://t.co/zIrSNcN6,1/22/13 15:04,FiscalCliff,0
2.93812E+17,71328021,-1,@RepJoBonner thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 15:07,FiscalCliff,0
2.93812E+17,18149302,-1,"Yeah, Algeria’s Gun Laws ... http://t.co/2pViGFLB #cartoon #gunrights #algeria #Hostages #islamic #jihadists #terrorists #guns via @cariwho",,http://t.co/2pViGFLB,1/22/13 15:08,gunrights,2
2.93812E+17,113512134,-1,Acronym of the day S.W.A.T. - Special Weapons And Tactics - FOUR campus shootings in 3 weeks and a day - #GunRights v.s. #GunControl #NRA,,,1/22/13 15:08,gunrights,0
2.93813E+17,121700084,18149302,"RT @CariWho: Yeah, Algeria’s Gun Laws ... http://t.co/2pViGFLB #cartoon #gunrights #algeria #Hostages #islamic #jihadists #terrorists #g ...",,http://t.co/2pViGFLB,1/22/13 15:12,gunrights,2
2.93813E+17,45220111,-1,Stop blaming the gun and punish the gunmen. #tcot #guncontrol #GunRights http://t.co/Q1PheF39,,http://t.co/Q1PheF39,1/22/13 15:12,gunrights,0
2.93814E+17,217531979,-1,@JerryWebman explains how the 11th hour #fiscalcliff deal may impact the mkt and your investments: http://t.co/3TzEI4RU,,http://t.co/3TzEI4RU,1/22/13 15:13,FiscalCliff,0
2.93814E+17,253366440,303581537,RT @Self__Aware: School Shootings are becoming as American as apple pie and baseball...  #NRA #SchoolShooting #America #GunRights #WhenD ...,,,1/22/13 15:15,gunrights,1
2.93815E+17,71328021,-1,@RepBoustany thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 15:17,FiscalCliff,0
2.93815E+17,14216123,-1,RT @DAD7519: @jimcramer I'd say $EPD and the MLP space has recovered from the #fiscalcliff… ;) j whole group has moved..,,,1/22/13 15:18,FiscalCliff,2
2.93815E+17,61544318,-1,It isn't America unless there is a mass shooting everyday. #gunrights,,,1/22/13 15:18,gunrights,0
2.93815E+17,819725184,-1,#fiscalcliff the socialist dictaiter (#obama) wants us to pay more taxes but his henchmen tim geithner owes almost $1million in back taxes.,,,1/22/13 15:19,FiscalCliff,0
2.93817E+17,71328021,-1,@RepMoBrooks thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 15:27,FiscalCliff,0
2.93817E+17,344589047,-1,"#GunRights Vs. #DroneStrikes\
\
http://t.co/d2mPLooy",,http://t.co/d2mPLooy,1/22/13 15:27,gunrights,0
2.93817E+17,25740720,-1,Another school shooting? Hope the @NRA is happy. #gunrights #guns #idiots #tragedy,,,1/22/13 15:28,gunrights,0
2.93817E+17,23177299,-1,"Another #fiscalcliff means clean air, water & public health face major threats. Stand up to Congress now https://t.co/hOURCYUV (from @NRDC)",,https://t.co/hOURCYUV,1/22/13 15:28,FiscalCliff,0
2.93817E+17,302007035,-1,Florida PolitiChick Talks Gun Rights at Rally http://t.co/eIru94l3 via @ThePolitiChicks #gunrights #secondamendment,,http://t.co/eIru94l3,1/22/13 15:28,gunrights,0
2.93818E+17,1053453199,-1,Anti-Gun Group Edits Quote To Remove Reference To Stopping a Lynching With a Pistol http://t.co/BXb74W0e #gunrights #nra,,http://t.co/BXb74W0e,1/22/13 15:30,gunrights,0
2.93818E+17,83146330,-1,This guy has a new take on how to stop mass shootings. http://t.co/svBwSnuk #video #gunrights #guncontrol,,http://t.co/svBwSnuk,1/22/13 15:30,gunrights,0
2.93818E+17,241140071,-1,Somebody picked the wrong girl (video) http://t.co/o7zrNl6U via @dailypaul #tcot #gunrights #2A,,http://t.co/o7zrNl6U,1/22/13 15:31,gunrights,0
2.93818E+17,116850607,38507478,RT @CenterOnBudget: Here’s how the March 1 #sequester would work: http://t.co/iLBbb9n4 #fiscalcliff,,http://t.co/iLBbb9n4,1/22/13 15:31,FiscalCliff,6
2.93819E+17,825569804,218027755,RT @TheTeaParty_net: Do #GunControl Laws Control Guns? by Thomas Sowell http://t.co/G5fAoASH #2A #GunRights #Teaparty,,http://t.co/G5fAoASH,1/22/13 15:33,gunrights,8
2.93819E+17,521479958,655093,RT @god: Obama knock-knock photo. #FiscalCliff http://t.co/zucJxAkB,,http://t.co/zucJxAkB,1/22/13 15:34,FiscalCliff,407
2.93819E+17,302427739,-1,"Patriots, it's time to arm yourselves!  #tcot #ccot #2a @ma_beacham @BrennanKvarta #GunRights #RedNationRising #SecondAmendment #tgdn",,,1/22/13 15:35,gunrights,2
2.93819E+17,68758689,-1,Expired business provision extended via #ATRA: credit for increasing R&D activities extended thru 2013. #fiscalcliff,,,1/22/13 15:35,FiscalCliff,0
2.93819E+17,85630907,933336938,RT @UnitedCStruggle: The only thing now protecting us from the government is the 2nd amendment. We MUST defend it. #GunRights #tcot,,,1/22/13 15:35,gunrights,7
2.9382E+17,1051183267,-1,"#gunrights #gungrab Anti Gun Democrat in VA Lost 2 Weapons Owned by State, Law License Revoked,... http://t.co/RPazRUbd #NRA #2ndamendment",,http://t.co/RPazRUbd,1/22/13 15:37,gunrights,1
2.9382E+17,71328021,-1,@RepPaulBrounMD thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 15:37,FiscalCliff,0
2.9382E+17,465061564,302427739,"RT @TheAdam2014: Patriots, it's time to arm yourselves!  #tcot #ccot #2a @ma_beacham @BrennanKvarta #GunRights #RedNationRising #SecondA ...",,,1/22/13 15:38,gunrights,2
2.9382E+17,1051183267,-1,#gunrights #gungrab Knife Rights Bill Filed in Kansas – Indiana Bill Advances http://t.co/iHY8Ezgw #NRA #2ndamendment,,http://t.co/iHY8Ezgw,1/22/13 15:40,gunrights,0
2.9382E+17,1051183267,-1,#gunrights #gungrab Smith & Wesson Withdraws from Eastern Sports and Outdoor Show http://t.co/lBMQXI6X #NRA #2ndamendment,,http://t.co/lBMQXI6X,1/22/13 15:40,gunrights,0
2.9382E+17,43705125,-1,HR block saying the IRS postponed filing. No u dumb ass muthafuckers the fuckin republicans delayed shit cuz they were salty #fiscalcliff,,,1/22/13 15:40,FiscalCliff,0
2.9382E+17,19605981,-1,Fiscal Footnote: Big Senate Gift to Drug Maker http://t.co/8CrJdUKw @ksacknyt @EricLiptonNYT #FiscalCliff #Medicare #BigPharma,,http://t.co/8CrJdUKw,1/22/13 15:40,FiscalCliff,4
2.9382E+17,1029040100,19605981,RT @truthout: Fiscal Footnote: Big Senate Gift to Drug Maker http://t.co/8CrJdUKw @ksacknyt @EricLiptonNYT #FiscalCliff #Medicare #BigPharma,,http://t.co/8CrJdUKw,1/22/13 15:40,FiscalCliff,4
2.93821E+17,353916497,14216123,RT @jimcramer: RT @DAD7519: @jimcramer I'd say $EPD and the MLP space has recovered from the #fiscalcliff… ;) j whole group has moved..,,,1/22/13 15:40,FiscalCliff,2
2.93821E+17,829735580,302427739,"RT @TheAdam2014: Patriots, it's time to arm yourselves!  #tcot #ccot #2a @ma_beacham @BrennanKvarta #GunRights #RedNationRising #SecondA ...",,,1/22/13 15:41,gunrights,2
2.93821E+17,104570561,-1,RT @ConservDaily #BBC Video: Understanding the US & Guns http://t.co/hkETpz8h #participate #gunrights #2ndamendment,,http://t.co/hkETpz8h,1/22/13 15:41,gunrights,0
2.93821E+17,36717618,-1,"What you should ask, @Bro_Is_Sam is why they're suddenly happening now while Obama attacks #GunRights to disarm citizens with #GunControl!",,,1/22/13 15:41,gunrights,0
2.93821E+17,8473242,19605981,RT @truthout: Fiscal Footnote: Big Senate Gift to Drug Maker http://t.co/8CrJdUKw @ksacknyt @EricLiptonNYT #FiscalCliff #Medicare #BigPharma,,http://t.co/8CrJdUKw,1/22/13 15:44,FiscalCliff,4
2.93822E+17,349023921,-1,"I'm seriously concerned about Americans losing their gun rights, and so is #JustinBieber it turns out. #bullets4bieber #gunrights",,,1/22/13 15:45,gunrights,0
2.93822E+17,51480896,-1,What we look like to the rest of the world #USA #Murica #Gunrights #SecondAmendment http://t.co/69LSzRmM,,http://t.co/69LSzRmM,1/22/13 15:45,gunrights,0
2.93822E+17,379498878,37854963,RT @IntoPINK: #reagan #gunrights #government #dictatorship #obama #democrats #DoNotDisarmMe http://t.co/SkFPDqDO,,http://t.co/SkFPDqDO,1/22/13 15:46,gunrights,4
2.93822E+17,71328021,-1,@RepLarryBucshon thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 15:48,FiscalCliff,0
2.93823E+17,211345057,-1,"Another #fiscalcliff means clean air, water & public health face major threats. Stand up to Congress now https://t.co/VHtYgnuD (from @NRDC)",,https://t.co/VHtYgnuD,1/22/13 15:49,FiscalCliff,0
2.93823E+17,35101793,-1,Pewpewpew(: #pistol #cute #charm #gun #gunrights http://t.co/ay8UyC2t,,http://t.co/ay8UyC2t,1/22/13 15:49,gunrights,0
2.93823E+17,107114546,1051183267,"RT @2ndamendment13: #gunrights #gungrab Anti Gun Democrat in VA Lost 2 Weapons Owned by State, Law License Revoked,... http://t.co/RPazR ...",,http://t.co/RPazR,1/22/13 15:50,gunrights,1
2.93823E+17,14882554,-1,The #fiscalcliff's gift to special-interest groups [CHART] @veroderugy @TPCarney http://t.co/vJvgBTaO,,http://t.co/vJvgBTaO,1/22/13 15:50,FiscalCliff,2
2.93823E+17,67215899,-1,What Would Mr. Feeny Say About the #FiscalCliff Deal?: http://t.co/jxsUS3NU #GirlMeetsWorld #BoyMeetsWord,,http://t.co/jxsUS3NU,1/22/13 15:52,FiscalCliff,0
2.93823E+17,704263873,-1,"Patriot Kentucky Sheriff: I Will Not Enforce Federal Gun Grabbing Laws\
http://t.co/jRriQAvh #GUNRIGHTS",,http://t.co/jRriQAvh,1/22/13 15:52,gunrights,0
2.93824E+17,16981607,-1,This Is How The Banksters Took Control Of You!!!  http://t.co/qf1N79YS  #fiscalcliff #tax #irs #fed,,http://t.co/qf1N79YS,1/22/13 15:52,FiscalCliff,0
2.93824E+17,802335416,-1,This was suppose to be my intimidating face... #fail #guns #gunrights #girlwithgun http://t.co/AP1HHMAh,,http://t.co/AP1HHMAh,1/22/13 15:53,gunrights,0
2.93824E+17,802335416,-1,Boom baby! #guns #gunrights #girlwithgun http://t.co/EMvWpOZZ,,http://t.co/EMvWpOZZ,1/22/13 15:54,gunrights,0
2.93824E+17,802335416,-1,Did good! Poor universal target man :( #guns #gunrights #girlwithgun http://t.co/S8FKcMjJ,,http://t.co/S8FKcMjJ,1/22/13 15:55,gunrights,0
2.93824E+17,7214092,-1,"Great Glock ad \Wrong Girl\""  http://t.co/sSAyglsO #2a #gunrights""",,http://t.co/sSAyglsO,1/22/13 15:55,gunrights,0
2.93825E+17,71328021,-1,@michaelcburgess thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 15:57,FiscalCliff,0
2.93825E+17,862694370,37854963,RT @IntoPINK: #reagan #gunrights #government #dictatorship #obama #democrats #DoNotDisarmMe http://t.co/SkFPDqDO,,http://t.co/SkFPDqDO,1/22/13 15:59,gunrights,4
2.93825E+17,19611642,37854963,RT @IntoPINK: #reagan #gunrights #government #dictatorship #obama #democrats #DoNotDisarmMe http://t.co/SkFPDqDO,,http://t.co/SkFPDqDO,1/22/13 16:00,gunrights,4
2.93826E+17,806871344,19605981,RT @truthout: Fiscal Footnote: Big Senate Gift to Drug Maker http://t.co/8CrJdUKw @ksacknyt @EricLiptonNYT #FiscalCliff #Medicare #BigPharma,,http://t.co/8CrJdUKw,1/22/13 16:01,FiscalCliff,4
2.93826E+17,1026653502,-1,New York: Newspaper takes down map listing gun permits http://t.co/etMTg90I #gunrights,,http://t.co/etMTg90I,1/22/13 16:01,gunrights,0
2.93826E+17,1026653502,-1,"California: S.F., state move to restrict guns http://t.co/UIs24eKy #gunrights",,http://t.co/UIs24eKy,1/22/13 16:01,gunrights,0
2.93826E+17,1026653502,-1,Clinton: Don’t trivialize gun culture http://t.co/4RVug4je #gunrights,,http://t.co/4RVug4je,1/22/13 16:01,gunrights,0
2.93826E+17,1026653502,-1,Vermont: Senator withdraws bill to ban semi-autos http://t.co/ncEhM8qY #gunrights,,http://t.co/ncEhM8qY,1/22/13 16:01,gunrights,0
2.93826E+17,361872364,-1,Huge cuts to #SNAP-Ed earlier this month. http://t.co/MJ8aSOVB http://t.co/YgrVYI4t http://t.co/fa0hPQmn  @DrCLF #fiscalcliff #FARMbill,,http://t.co/MJ8aSOVB,1/22/13 16:04,FiscalCliff,1
2.93827E+17,17121424,24416890,RT @Victoriam31: @ThomasSowell on gun control laws. Insightful and brilliant as always. #TGDN #tcot #tlot #gunrights #nra http://t.co/oU ...,,http://t.co/oU,1/22/13 16:05,gunrights,1
2.93827E+17,36717618,-1,"There's over 80,000,000 Gun owners in America, #GunControl only disarms ones who obey laws, Wonder how that turns out? I Like, #GunRights!",,,1/22/13 16:06,gunrights,0
2.93827E+17,27084076,-1,#Budget  #FecalCliff   #FiscalCliff  #America . House of Representatives sets up Constitutional Crisis over paycheck withhld.,,,1/22/13 16:06,FiscalCliff,0
2.93827E+17,128360486,-1,Recent News: America's Gun Debate - Media Bias #tcot #gunrights #nra #armedcitizen http://t.co/jSa8Shvo,,http://t.co/jSa8Shvo,1/22/13 16:07,gunrights,0
2.93827E+17,71328021,-1,@RepJohnCampbell thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 16:07,FiscalCliff,0
2.93827E+17,323645696,-1,Rushing every fraternity possible to avoid eating dinner at Dfo for the rest of the week #resourceful #fiscalcliff,,,1/22/13 16:07,FiscalCliff,0
2.93827E+17,27084076,-1,"#Budget   #FecalCliff  #FiscalCliff #crisis . Obama wants to support Middle Class. Boehner working hard for Super Rich, tax cuts, wasteful s",,,1/22/13 16:08,FiscalCliff,0
2.93828E+17,167862232,37854963,RT @IntoPINK: #reagan #gunrights #government #dictatorship #obama #democrats #DoNotDisarmMe http://t.co/SkFPDqDO,,http://t.co/SkFPDqDO,1/22/13 16:08,gunrights,4
2.93828E+17,32518818,-1,A new @UrbanInstitute report that looks on the impact of #FiscalCliff on nonprofits. Results may surprise you: http://t.co/Jfc12UBS,,http://t.co/Jfc12UBS,1/22/13 16:10,FiscalCliff,0
2.93828E+17,240499875,-1,Shooting Reported at Texas College - Sheila Jackson Lee D - TX Her District #JustSayin #NRA #GunControl #GunRights #2ndamendment,,,1/22/13 16:11,gunrights,0
2.93829E+17,27084076,-1,"#Budget   #FecalCliff   #FiscalCliff #America . House Leadership using inauguration speech to attack Middle Class. While they spend, spend..",,,1/22/13 16:14,FiscalCliff,0
2.93829E+17,531912928,-1,RT @vppartners: A new @urbaninstitute report on the impact of #FiscalCliff on nonprofits. Results may surprise you: http://t.co/Y39zkti7,,http://t.co/Y39zkti7,1/22/13 16:16,FiscalCliff,0
2.9383E+17,71328021,-1,@RepCanseco thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 16:17,FiscalCliff,0
2.9383E+17,25393191,-1,"Another #fiscalcliff means clean air, water & public health face major threats. Stand up to Congress now https://t.co/Ieya50Q4 (from @NRDC)",,https://t.co/Ieya50Q4,1/22/13 16:19,FiscalCliff,0
2.9383E+17,819725184,-1,#fiscalcliff by law congress has to pass a budget but harry reid will not allow the senate to vote on one. why has reid not been impeached?,,,1/22/13 16:20,FiscalCliff,0
2.93832E+17,246961114,-1,Payoffs 2 #Baucus #McConnell etc buy #Amgen #Sensipar price shield in #fiscalcliff bill http://t.co/sHUXQn1b #pharma $AMGN  HT @FiercePharma,,http://t.co/sHUXQn1b,1/22/13 16:24,FiscalCliff,0
2.93832E+17,68758689,-1,Expired business provision extended via #ATRA: enhanced Section 179 small business expensing election extended thru 2013 #fiscalcliff,,,1/22/13 16:25,FiscalCliff,0
2.93832E+17,500710033,-1,2 #Pakistan nationals with fake passports arrested in #Maldives #Travel #DelhiGangRape #Guncontrol #GunRights #mvcoup http://t.co/Te5Fq8RD,,http://t.co/Te5Fq8RD,1/22/13 16:25,gunrights,1
2.93832E+17,489257337,500710033,RT @AlamMaldives: 2 #Pakistan nationals with fake passports arrested in #Maldives #Travel #DelhiGangRape #Guncontrol #GunRights #mvcoup  ...,,,1/22/13 16:26,gunrights,1
2.93832E+17,71328021,-1,@GOPLeader thank you for standing firm and voting NO on #HR8 - the #FiscalCliff (via #PJNET),,,1/22/13 16:27,FiscalCliff,0
2.93832E+17,1106959898,-1,"BREAKING: College Shooting, Houston Texas - MSM Coverage - 22/01/13: http://t.co/21xI3AFi #Texas #GunRights #MSM #News #NWO #USA",,http://t.co/21xI3AFi,1/22/13 16:27,gunrights,0
2.93833E+17,31502694,-1,"BREAKING: College Shooting, Houston Texas - MSM Coverage - 22/01/13: http://t.co/cfJjG6Hq #Texas #GunRights #MSM #News #NWO #USA",,http://t.co/cfJjG6Hq,1/22/13 16:28,gunrights,4
2.93833E+17,327069791,-1,MT @vppartners: A new @urbaninstitute report that looks on impact of #FiscalCliff on nonprofits. Results may surprise: http://t.co/OnlQzmSP,,http://t.co/OnlQzmSP,1/22/13 16:29,FiscalCliff,2
2.93833E+17,917551794,-1,"BREAKING: College Shooting, Houston Texas - MSM Coverage - 22/01/13: http://t.co/BWzlZSuk #Texas #GunRights #MSM #News #NWO #USA",,http://t.co/BWzlZSuk,1/22/13 16:29,gunrights,0
2.93833E+17,278940186,-1,"40 years past Roe V Wade ...As a \#Prolife\"" person I still have to ask why there's a call to change the laws of the land? #fiscalcliff #Gop""",,,1/22/13 16:31,FiscalCliff,0
